ID,class
2998,3
2999,9
3000,1
3001,6
3002,0
3003,2
3004,9
3005,1
3006,4
3007,9
3008,6
3009,7
3010,8
3011,0
3012,8
3013,8
3014,7
3015,7
3016,7
3017,5
3018,4
3019,6
3020,0
3021,1
3022,9
3023,9
3024,2
3025,5
3026,2
3027,7
3028,3
3029,1
3030,7
3031,2
3032,7
3033,1
3034,7
3035,5
3036,1
3037,1
3038,8
3039,7
3040,2
3041,4
3042,1
3043,6
3044,2
3045,8
3046,5
3047,8
3048,0
3049,3
3050,8
3051,5
3052,0
3053,2
3054,8
3055,0
3056,8
3057,6
3058,0
3059,5
3060,8
3061,4
3062,1
3063,8
3064,9
3065,7
3066,0
3067,6
3068,2
3069,5
3070,6
3071,1
3072,4
3073,3
3074,3
3075,8
3076,7
3077,3
3078,3
3079,0
3080,0
3081,0
3082,9
3083,8
3084,8
3085,5
3086,5
3087,0
3088,8
3089,7
3090,5
3091,7
3092,6
3093,1
3094,5
3095,3
3096,2
3097,5
3098,3
3099,9
3100,2
3101,0
3102,8
3103,3
3104,4
3105,7
3106,5
3107,6
3108,8
3109,1
3110,5
3111,7
3112,1
3113,4
3114,7
3115,5
3116,8
3117,6
3118,1
3119,2
3120,6
3121,1
3122,4
3123,0
3124,1
3125,8
3126,5
3127,3
3128,8
3129,6
3130,8
3131,6
3132,0
3133,8
3134,5
3135,6
3136,1
3137,1
3138,0
3139,8
3140,2
3141,1
3142,2
3143,7
3144,0
3145,9
3146,4
3147,5
3148,9
3149,7
3150,0
3151,5
3152,6
3153,8
3154,2
3155,0
3156,2
3157,6
3158,0
3159,0
3160,9
3161,5
3162,6
3163,1
3164,6
3165,6
3166,2
3167,1
3168,1
3169,0
3170,2
3171,6
3172,6
3173,7
3174,4
3175,7
3176,2
3177,3
3178,1
3179,5
3180,4
3181,5
3182,8
3183,5
3184,7
3185,9
3186,2
3187,7
3188,3
3189,3
3190,8
3191,7
3192,2
3193,7
3194,7
3195,8
3196,7
3197,9
3198,5
3199,7
3200,4
3201,5
3202,8
3203,9
3204,0
3205,8
3206,0
3207,9
3208,7
3209,8
3210,6
3211,6
3212,9
3213,5
3214,7
3215,0
3216,7
3217,5
3218,5
3219,8
3220,6
3221,1
3222,0
3223,7
3224,8
3225,6
3226,6
3227,1
3228,2
3229,4
3230,5
3231,3
3232,3
3233,6
3234,7
3235,8
3236,4
3237,0
3238,2
3239,5
3240,7
3241,4
3242,8
3243,5
3244,9
3245,2
3246,8
3247,4
3248,3
3249,1
3250,4
3251,5
3252,1
3253,8
3254,8
3255,7
3256,3
3257,2
3258,5
3259,4
3260,9
3261,5
3262,5
3263,4
3264,3
3265,8
3266,1
3267,1
3268,1
3269,5
3270,1
3271,6
3272,8
3273,4
3274,1
3275,9
3276,9
3277,9
3278,8
3279,3
3280,0
3281,4
3282,4
3283,8
3284,5
3285,5
3286,4
3287,0
3288,6
3289,5
3290,5
3291,9
3292,6
3293,2
3294,5
3295,2
3296,6
3297,4
3298,4
3299,0
3300,8
3301,6
3302,2
3303,8
3304,4
3305,6
3306,1
3307,5
3308,3
3309,4
3310,5
3311,9
3312,5
3313,4
3314,2
3315,8
3316,9
3317,5
3318,4
3319,8
3320,2
3321,0
3322,3
3323,4
3324,5
3325,5
3326,6
3327,4
3328,1
3329,0
3330,9
3331,8
3332,1
3333,8
3334,4
3335,1
3336,5
3337,5
3338,7
3339,1
3340,0
3341,8
3342,9
3343,6
3344,8
3345,6
3346,5
3347,9
3348,6
3349,6
3350,2
3351,0
3352,6
3353,5
3354,5
3355,1
3356,0
3357,3
3358,5
3359,7
3360,7
3361,0
3362,4
3363,6
3364,3
3365,7
3366,6
3367,1
3368,1
3369,4
3370,3
3371,1
3372,3
3373,1
3374,1
3375,3
3376,5
3377,4
3378,9
3379,6
3380,1
3381,8
3382,6
3383,7
3384,5
3385,8
3386,1
3387,8
3388,7
3389,8
3390,0
3391,4
3392,5
3393,6
3394,8
3395,5
3396,1
3397,8
3398,2
3399,1
3400,6
3401,0
3402,2
3403,7
3404,4
3405,2
3406,5
3407,4
3408,7
3409,2
3410,1
3411,5
3412,6
3413,9
3414,0
3415,0
3416,5
3417,5
3418,5
3419,2
3420,3
3421,5
3422,6
3423,5
3424,6
3425,5
3426,4
3427,0
3428,5
3429,1
3430,9
3431,0
3432,5
3433,7
3434,6
3435,9
3436,3
3437,3
3438,0
3439,0
3440,5
3441,3
3442,3
3443,7
3444,4
3445,8
3446,3
3447,9
3448,5
3449,0
3450,5
3451,1
3452,6
3453,7
3454,2
3455,9
3456,4
3457,5
3458,3
3459,8
3460,6
3461,2
3462,4
3463,4
3464,5
3465,3
3466,0
3467,8
3468,1
3469,1
3470,7
3471,6
3472,7
3473,9
3474,1
3475,2
3476,3
3477,6
3478,5
3479,7
3480,2
3481,4
3482,9
3483,6
3484,4
3485,0
3486,7
3487,7
3488,8
3489,1
3490,9
3491,7
3492,8
3493,0
3494,9
3495,2
3496,3
3497,9
3498,7
3499,1
3500,5
3501,0
3502,5
3503,3
3504,4
3505,3
3506,1
3507,1
3508,6
3509,6
3510,8
3511,1
3512,2
3513,6
3514,0
3515,7
3516,0
3517,7
3518,4
3519,6
3520,6
3521,6
3522,3
3523,8
3524,1
3525,7
3526,5
3527,0
3528,8
3529,8
3530,0
3531,5
3532,3
3533,7
3534,5
3535,9
3536,8
3537,8
3538,9
3539,5
3540,8
3541,5
3542,6
3543,6
3544,6
3545,2
3546,6
3547,9
3548,0
3549,5
3550,4
3551,8
3552,8
3553,0
3554,6
3555,1
3556,0
3557,0
3558,3
3559,0
3560,8
3561,7
3562,0
3563,2
3564,9
3565,6
3566,5
3567,5
3568,3
3569,3
3570,3
3571,3
3572,6
3573,6
3574,1
3575,4
3576,4
3577,4
3578,1
3579,2
3580,6
3581,7
3582,7
3583,2
3584,7
3585,8
3586,2
3587,0
3588,7
3589,7
3590,4
3591,1
3592,9
3593,5
3594,5
3595,1
3596,5
3597,3
3598,0
3599,0
3600,0
3601,0
3602,0
3603,6
3604,9
3605,9
3606,2
3607,5
3608,0
3609,8
3610,4
3611,5
3612,8
3613,6
3614,3
3615,0
3616,8
3617,7
3618,8
3619,5
3620,8
3621,9
3622,5
3623,7
3624,7
3625,9
3626,0
3627,8
3628,1
3629,6
3630,6
3631,5
3632,6
3633,7
3634,8
3635,6
3636,2
3637,8
3638,1
3639,3
3640,5
3641,8
3642,6
3643,8
3644,5
3645,0
3646,5
3647,4
3648,1
3649,1
3650,8
3651,2
3652,3
3653,2
3654,2
3655,5
3656,5
3657,4
3658,2
3659,1
3660,5
3661,5
3662,0
3663,0
3664,0
3665,0
3666,6
3667,0
3668,7
3669,8
3670,7
3671,5
3672,6
3673,5
3674,2
3675,2
3676,4
3677,5
3678,5
3679,5
3680,4
3681,9
3682,2
3683,5
3684,7
3685,8
3686,2
3687,7
3688,7
3689,7
3690,0
3691,5
3692,6
3693,4
3694,3
3695,2
3696,6
3697,0
3698,2
3699,3
3700,5
3701,1
3702,9
3703,3
3704,2
3705,1
3706,7
3707,6
3708,8
3709,7
3710,5
3711,6
3712,5
3713,4
3714,8
3715,6
3716,8
3717,4
3718,5
3719,7
3720,3
3721,7
3722,3
3723,3
3724,2
3725,0
3726,6
3727,9
3728,5
3729,5
3730,4
3731,6
3732,6
3733,2
3734,7
3735,3
3736,0
3737,8
3738,8
3739,4
3740,9
3741,1
3742,1
3743,9
3744,9
3745,3
3746,5
3747,1
3748,6
3749,9
3750,3
3751,1
3752,1
3753,7
3754,3
3755,9
3756,2
3757,3
3758,9
3759,6
3760,4
3761,9
3762,1
3763,1
3764,9
3765,9
3766,5
3767,2
3768,0
3769,5
3770,1
3771,0
3772,4
3773,3
3774,5
3775,8
3776,8
3777,2
3778,7
3779,6
3780,3
3781,7
3782,1
3783,7
3784,6
3785,5
3786,7
3787,7
3788,0
3789,4
3790,7
3791,1
3792,6
3793,9
3794,3
3795,8
3796,1
3797,2
3798,5
3799,1
3800,3
3801,2
3802,2
3803,4
3804,2
3805,4
3806,4
3807,2
3808,2
3809,5
3810,0
3811,0
3812,9
3813,1
3814,0
3815,0
3816,0
3817,2
3818,1
3819,7
3820,8
3821,1
3822,9
3823,3
3824,8
3825,3
3826,5
3827,0
3828,2
3829,1
3830,5
3831,9
3832,3
3833,4
3834,4
3835,0
3836,5
3837,2
3838,1
3839,8
3840,3
3841,5
3842,3
3843,2
3844,6
3845,8
3846,0
3847,5
3848,1
3849,7
3850,8
3851,0
3852,9
3853,9
3854,5
3855,1
3856,2
3857,7
3858,1
3859,6
3860,1
3861,7
3862,1
3863,9
3864,6
3865,5
3866,8
3867,0
3868,5
3869,0
3870,3
3871,0
3872,9
3873,7
3874,7
3875,7
3876,8
3877,7
3878,1
3879,8
3880,6
3881,7
3882,6
3883,3
3884,6
3885,9
3886,3
3887,0
3888,6
3889,9
3890,0
3891,5
3892,6
3893,7
3894,5
3895,5
3896,1
3897,3
3898,0
3899,5
3900,8
3901,9
3902,1
3903,8
3904,8
3905,0
3906,9
3907,5
3908,0
3909,7
3910,1
3911,4
3912,7
3913,2
3914,6
3915,8
3916,7
3917,6
3918,4
3919,2
3920,5
3921,2
3922,6
3923,1
3924,0
3925,1
3926,7
3927,0
3928,1
3929,5
3930,6
3931,8
3932,8
3933,5
3934,4
3935,8
3936,3
3937,0
3938,0
3939,8
3940,4
3941,2
3942,2
3943,1
3944,3
3945,6
3946,3
3947,2
3948,8
3949,2
3950,8
3951,8
3952,1
3953,8
3954,8
3955,6
3956,0
3957,8
3958,4
3959,7
3960,5
3961,5
3962,5
3963,6
3964,4
3965,7
3966,2
3967,7
3968,0
3969,5
3970,3
3971,3
3972,3
3973,1
3974,0
3975,1
3976,2
3977,4
3978,2
3979,7
3980,5
3981,3
3982,8
3983,8
3984,5
3985,5
3986,1
3987,0
3988,0
3989,5
3990,0
3991,1
3992,5
3993,1
3994,1
3995,1
3996,5
3997,3
3998,9
3999,6
4000,5
4001,6
4002,8
4003,9
4004,5
4005,9
4006,2
4007,4
4008,8
4009,0
4010,2
4011,3
4012,8
4013,4
4014,0
4015,2
4016,6
4017,7
4018,7
4019,7
4020,3
4021,1
4022,5
4023,0
4024,2
4025,7
4026,2
4027,8
4028,8
4029,3
4030,9
4031,9
4032,9
4033,8
4034,1
4035,6
4036,1
4037,0
4038,3
4039,1
4040,3
4041,9
4042,3
4043,6
4044,8
4045,1
4046,4
4047,3
4048,6
4049,4
4050,9
4051,0
4052,3
4053,0
4054,0
4055,1
4056,7
4057,3
4058,6
4059,2
4060,0
4061,0
4062,0
4063,2
4064,8
4065,8
4066,1
4067,7
4068,6
4069,5
4070,4
4071,6
4072,8
4073,1
4074,1
4075,4
4076,4
4077,1
4078,8
4079,1
4080,6
4081,8
4082,9
4083,1
4084,3
4085,6
4086,5
4087,3
4088,5
4089,1
4090,6
4091,9
4092,6
4093,7
4094,5
4095,6
4096,8
4097,0
4098,1
4099,9
4100,9
4101,2
4102,7
4103,1
4104,6
4105,8
4106,7
4107,2
4108,9
4109,0
4110,4
4111,8
4112,6
4113,8
4114,0
4115,0
4116,2
4117,8
4118,9
4119,8
4120,6
4121,8
4122,9
4123,8
4124,2
4125,6
4126,9
4127,7
4128,1
4129,1
4130,2
4131,9
4132,4
4133,3
4134,9
4135,5
4136,2
4137,7
4138,2
4139,3
4140,8
4141,0
4142,9
4143,8
4144,1
4145,1
4146,3
4147,2
4148,8
4149,4
4150,0
4151,7
4152,7
4153,3
4154,7
4155,2
4156,5
4157,0
4158,6
4159,2
4160,2
4161,8
4162,1
4163,8
4164,5
4165,0
4166,6
4167,3
4168,2
4169,4
4170,9
4171,2
4172,7
4173,6
4174,9
4175,5
4176,6
4177,8
4178,5
4179,8
4180,1
4181,3
4182,5
4183,9
4184,1
4185,3
4186,9
4187,7
4188,0
4189,3
4190,2
4191,1
4192,6
4193,7
4194,1
4195,7
4196,8
4197,7
4198,6
4199,1
4200,5
4201,7
4202,7
4203,8
4204,9
4205,9
4206,1
4207,4
4208,8
4209,0
4210,1
4211,3
4212,7
4213,9
4214,1
4215,3
4216,6
4217,1
4218,8
4219,9
4220,8
4221,5
4222,1
4223,0
4224,1
4225,1
4226,7
4227,9
4228,4
4229,0
4230,0
4231,5
4232,5
4233,0
4234,8
4235,8
4236,8
4237,8
4238,5
4239,7
4240,6
4241,9
4242,4
4243,5
4244,9
4245,0
4246,7
4247,1
4248,1
4249,2
4250,9
4251,5
4252,0
4253,8
4254,7
4255,2
4256,6
4257,3
4258,1
4259,3
4260,5
4261,5
4262,7
4263,5
4264,6
4265,6
4266,5
4267,0
4268,3
4269,9
4270,6
4271,9
4272,6
4273,6
4274,4
4275,0
4276,1
4277,3
4278,9
4279,8
4280,1
4281,9
4282,2
4283,5
4284,9
4285,9
4286,9
4287,2
4288,5
4289,2
4290,1
4291,5
4292,2
4293,8
4294,2
4295,1
4296,7
4297,7
4298,9
4299,5
4300,7
4301,7
4302,3
4303,6
4304,3
4305,8
4306,0
4307,5
4308,4
4309,3
4310,9
4311,2
4312,9
4313,8
4314,2
4315,9
4316,7
4317,7
4318,0
4319,0
4320,8
4321,0
4322,2
4323,6
4324,5
4325,5
4326,1
4327,2
4328,5
4329,5
4330,8
4331,3
4332,9
4333,4
4334,4
4335,2
4336,9
4337,1
4338,1
4339,9
4340,7
4341,6
4342,8
4343,1
4344,1
4345,7
4346,1
4347,2
4348,7
4349,4
4350,0
4351,9
4352,0
4353,1
4354,6
4355,5
4356,3
4357,5
4358,8
4359,7
4360,8
4361,1
4362,2
4363,8
4364,5
4365,4
4366,0
4367,1
4368,0
4369,6
4370,4
4371,7
4372,0
4373,3
4374,4
4375,0
4376,0
4377,9
4378,1
4379,0
4380,3
4381,1
4382,0
4383,7
4384,4
4385,4
4386,8
4387,2
4388,7
4389,2
4390,9
4391,5
4392,1
4393,9
4394,9
4395,6
4396,2
4397,9
4398,0
4399,8
4400,5
4401,9
4402,8
4403,8
4404,3
4405,8
4406,7
4407,8
4408,1
4409,5
4410,3
4411,8
4412,0
4413,1
4414,3
4415,1
4416,2
4417,9
4418,5
4419,1
4420,5
4421,0
4422,7
4423,5
4424,9
4425,1
4426,3
4427,1
4428,9
4429,7
4430,3
4431,8
4432,2
4433,3
4434,6
4435,0
4436,1
4437,1
4438,0
4439,5
4440,4
4441,6
4442,0
4443,3
4444,9
4445,1
4446,8
4447,5
4448,1
4449,7
4450,2
4451,6
4452,6
4453,8
4454,2
4455,8
4456,8
4457,0
4458,9
4459,1
4460,0
4461,6
4462,7
4463,0
4464,2
4465,1
4466,6
4467,2
4468,1
4469,6
4470,7
4471,9
4472,8
4473,5
4474,2
4475,1
4476,7
4477,9
4478,8
4479,7
4480,7
4481,2
4482,6
4483,8
4484,0
4485,3
4486,5
4487,3
4488,4
4489,2
4490,1
4491,7
4492,6
4493,9
4494,9
4495,5
4496,9
4497,9
4498,7
4499,6
4500,3
4501,5
4502,0
4503,0
4504,0
4505,3
4506,8
4507,7
4508,5
4509,0
4510,3
4511,0
4512,9
4513,9
4514,1
4515,3
4516,3
4517,3
4518,2
4519,1
4520,4
4521,4
4522,3
4523,7
4524,2
4525,9
4526,9
4527,6
4528,4
4529,2
4530,0
4531,2
4532,8
4533,5
4534,6
4535,7
4536,6
4537,7
4538,4
4539,3
4540,1
4541,8
4542,3
4543,7
4544,1
4545,7
4546,3
4547,1
4548,9
4549,1
4550,9
4551,1
4552,3
4553,8
4554,3
4555,4
4556,7
4557,6
4558,8
4559,5
4560,9
4561,2
4562,1
4563,6
4564,8
4565,7
4566,1
4567,0
4568,1
4569,4
4570,4
4571,9
4572,8
4573,2
4574,3
4575,9
4576,8
4577,5
4578,8
4579,0
4580,0
4581,9
4582,5
4583,5
4584,9
4585,6
4586,2
4587,8
4588,5
4589,7
4590,1
4591,0
4592,7
4593,2
4594,5
4595,5
4596,3
4597,2
4598,6
4599,2
4600,4
4601,5
4602,3
4603,7
4604,6
4605,5
4606,2
4607,0
4608,7
4609,5
4610,7
4611,0
4612,2
4613,9
4614,3
4615,0
4616,9
4617,7
4618,3
4619,6
4620,6
4621,5
4622,8
4623,9
4624,3
4625,2
4626,9
4627,0
4628,2
4629,4
4630,6
4631,9
4632,1
4633,3
4634,2
4635,1
4636,2
4637,3
4638,2
4639,0
4640,6
4641,7
4642,9
4643,6
4644,7
4645,6
4646,7
4647,0
4648,4
4649,0
4650,1
4651,4
4652,5
4653,8
4654,9
4655,0
4656,3
4657,8
4658,5
4659,4
4660,8
4661,0
4662,9
4663,5
4664,9
4665,5
4666,4
4667,5
4668,0
4669,8
4670,9
4671,5
4672,7
4673,1
4674,1
4675,0
4676,5
4677,4
4678,6
4679,7
4680,1
4681,8
4682,2
4683,7
4684,1
4685,8
4686,5
4687,4
4688,5
4689,4
4690,4
4691,9
4692,7
4693,7
4694,3
4695,7
4696,7
4697,4
4698,0
4699,3
4700,7
4701,6
4702,2
4703,1
4704,7
4705,5
4706,1
4707,4
4708,7
4709,3
4710,3
4711,0
4712,4
4713,6
4714,7
4715,1
4716,5
4717,6
4718,5
4719,2
4720,0
4721,3
4722,1
4723,5
4724,3
4725,6
4726,7
4727,6
4728,5
4729,0
4730,9
4731,2
4732,3
4733,0
4734,4
4735,1
4736,2
4737,4
4738,3
4739,0
4740,1
4741,9
4742,8
4743,8
4744,7
4745,0
4746,9
4747,8
4748,6
4749,2
4750,3
4751,3
4752,8
4753,5
4754,5
4755,0
4756,1
4757,1
4758,3
4759,1
4760,7
4761,6
4762,6
4763,4
4764,2
4765,5
4766,1
4767,8
4768,6
4769,4
4770,6
4771,9
4772,4
4773,1
4774,0
4775,2
4776,7
4777,9
4778,7
4779,7
4780,5
4781,1
4782,4
4783,0
4784,5
4785,0
4786,7
4787,9
4788,0
4789,2
4790,3
4791,9
4792,2
4793,3
4794,2
4795,9
4796,8
4797,1
4798,3
4799,6
4800,1
4801,0
4802,5
4803,7
4804,5
4805,2
4806,3
4807,0
4808,4
4809,0
4810,3
4811,4
4812,7
4813,8
4814,7
4815,5
4816,8
4817,7
4818,5
4819,4
4820,0
4821,2
4822,3
4823,0
4824,2
4825,0
4826,7
4827,5
4828,0
4829,6
4830,6
4831,1
4832,5
4833,4
4834,1
4835,9
4836,1
4837,2
4838,1
4839,6
4840,5
4841,6
4842,6
4843,6
4844,1
4845,7
4846,3
4847,0
4848,8
4849,7
4850,2
4851,0
4852,0
4853,5
4854,5
4855,2
4856,4
4857,6
4858,0
4859,8
4860,8
4861,7
4862,7
4863,0
4864,7
4865,0
4866,2
4867,2
4868,8
4869,0
4870,1
4871,7
4872,4
4873,2
4874,2
4875,8
4876,5
4877,9
4878,2
4879,7
4880,5
4881,6
4882,2
4883,8
4884,5
4885,0
4886,1
4887,1
4888,5
4889,5
4890,0
4891,2
4892,9
4893,4
4894,2
4895,6
4896,5
4897,8
4898,8
4899,3
4900,4
4901,0
4902,0
4903,7
4904,5
4905,3
4906,5
4907,9
4908,1
4909,8
4910,1
4911,3
4912,0
4913,1
4914,0
4915,2
4916,4
4917,7
4918,5
4919,6
4920,4
4921,1
4922,6
4923,3
4924,2
4925,9
4926,5
4927,9
4928,2
4929,8
4930,6
4931,6
4932,2
4933,2
4934,2
4935,9
4936,3
4937,2
4938,2
4939,5
4940,7
4941,2
4942,3
4943,0
4944,2
4945,7
4946,0
4947,3
4948,9
4949,6
4950,0
4951,7
4952,3
4953,4
4954,2
4955,5
4956,2
4957,7
4958,9
4959,5
4960,9
4961,1
4962,2
4963,9
4964,1
4965,0
4966,6
4967,7
4968,3
4969,7
4970,2
4971,1
4972,5
4973,5
4974,7
4975,9
4976,8
4977,6
4978,1
4979,2
4980,8
4981,5
4982,5
4983,8
4984,6
4985,0
4986,6
4987,5
4988,3
4989,2
4990,5
4991,1
4992,7
4993,5
4994,8
4995,1
4996,1
4997,6
4998,9
4999,0
5000,8
5001,7
5002,6
5003,2
5004,0
5005,8
5006,1
5007,9
5008,1
5009,9
5010,8
5011,9
5012,1
5013,9
5014,9
5015,2
5016,9
5017,1
5018,5
5019,6
5020,2
5021,1
5022,6
5023,7
5024,9
5025,2
5026,0
5027,6
5028,6
5029,4
5030,9
5031,7
5032,4
5033,3
5034,8
5035,8
5036,3
5037,8
5038,0
5039,8
5040,1
5041,2
5042,1
5043,5
5044,9
5045,8
5046,1
5047,7
5048,4
5049,7
5050,4
5051,1
5052,4
5053,3
5054,2
5055,0
5056,7
5057,0
5058,8
5059,5
5060,3
5061,8
5062,2
5063,8
5064,7
5065,5
5066,1
5067,9
5068,8
5069,5
5070,4
5071,4
5072,4
5073,7
5074,8
5075,6
5076,4
5077,2
5078,2
5079,9
5080,4
5081,5
5082,4
5083,9
5084,0
5085,7
5086,5
5087,7
5088,5
5089,1
5090,1
5091,0
5092,7
5093,0
5094,1
5095,6
5096,7
5097,3
5098,0
5099,1
5100,2
5101,5
5102,4
5103,8
5104,6
5105,8
5106,3
5107,6
5108,7
5109,1
5110,4
5111,2
5112,8
5113,1
5114,9
5115,7
5116,3
5117,1
5118,5
5119,2
5120,0
5121,3
5122,5
5123,1
5124,9
5125,8
5126,7
5127,7
5128,7
5129,8
5130,0
5131,2
5132,5
5133,3
5134,6
5135,8
5136,7
5137,4
5138,1
5139,7
5140,3
5141,5
5142,3
5143,1
5144,0
5145,8
5146,3
5147,4
5148,9
5149,1
5150,8
5151,1
5152,7
5153,6
5154,2
5155,7
5156,6
5157,7
5158,2
5159,2
5160,6
5161,4
5162,7
5163,3
5164,5
5165,6
5166,8
5167,0
5168,4
5169,7
5170,4
5171,3
5172,6
5173,8
5174,1
5175,6
5176,9
5177,2
5178,8
5179,1
5180,2
5181,8
5182,8
5183,5
5184,5
5185,5
5186,3
5187,7
5188,6
5189,8
5190,4
5191,0
5192,7
5193,5
5194,2
5195,4
5196,5
5197,2
5198,6
5199,3
5200,3
5201,8
5202,6
5203,0
5204,7
5205,0
5206,8
5207,3
5208,8
5209,2
5210,7
5211,9
5212,6
5213,7
5214,9
5215,9
5216,6
5217,8
5218,0
5219,6
5220,1
5221,4
5222,4
5223,5
5224,6
5225,8
5226,2
5227,8
5228,9
5229,2
5230,0
5231,2
5232,0
5233,9
5234,7
5235,5
5236,0
5237,8
5238,4
5239,1
5240,3
5241,4
5242,1
5243,8
5244,5
5245,0
5246,6
5247,6
5248,5
5249,4
5250,4
5251,4
5252,4
5253,0
5254,1
5255,3
5256,0
5257,1
5258,6
5259,6
5260,6
5261,5
5262,8
5263,7
5264,1
5265,2
5266,9
5267,8
5268,5
5269,1
5270,0
5271,4
5272,3
5273,5
5274,7
5275,5
5276,9
5277,8
5278,8
5279,8
5280,5
5281,8
5282,1
5283,1
5284,3
5285,8
5286,0
5287,7
5288,4
5289,8
5290,3
5291,9
5292,5
5293,9
5294,9
5295,5
5296,7
5297,5
5298,1
5299,3
5300,7
5301,1
5302,8
5303,3
5304,3
5305,2
5306,0
5307,8
5308,4
5309,7
5310,8
5311,9
5312,3
5313,1
5314,0
5315,7
5316,7
5317,4
5318,2
5319,4
5320,2
5321,2
5322,0
5323,6
5324,8
5325,5
5326,8
5327,5
5328,8
5329,8
5330,1
5331,8
5332,9
5333,6
5334,3
5335,5
5336,1
5337,5
5338,1
5339,1
5340,7
5341,1
5342,2
5343,1
5344,1
5345,6
5346,2
5347,7
5348,0
5349,7
5350,4
5351,8
5352,5
5353,8
5354,2
5355,6
5356,8
5357,5
5358,3
5359,8
5360,5
5361,7
5362,9
5363,3
5364,7
5365,8
5366,0
5367,2
5368,6
5369,0
5370,8
5371,1
5372,9
5373,0
5374,0
5375,7
5376,9
5377,8
5378,4
5379,0
5380,9
5381,8
5382,9
5383,7
5384,1
5385,8
5386,6
5387,0
5388,3
5389,2
5390,5
5391,4
5392,5
5393,4
5394,7
5395,5
5396,8
5397,8
5398,5
5399,4
5400,0
5401,4
5402,4
5403,6
5404,7
5405,7
5406,5
5407,1
5408,6
5409,2
5410,0
5411,9
5412,9
5413,4
5414,1
5415,6
5416,1
5417,4
5418,4
5419,6
5420,9
5421,0
5422,2
5423,0
5424,4
5425,8
5426,0
5427,8
5428,0
5429,0
5430,7
5431,1
5432,6
5433,1
5434,7
5435,3
5436,9
5437,1
5438,1
5439,2
5440,4
5441,7
5442,7
5443,1
5444,2
5445,2
5446,5
5447,5
5448,4
5449,7
5450,1
5451,7
5452,0
5453,1
5454,8
5455,8
5456,4
5457,4
5458,8
5459,4
5460,0
5461,2
5462,9
5463,5
5464,8
5465,9
5466,5
5467,1
5468,0
5469,6
5470,9
5471,7
5472,3
5473,8
5474,3
5475,1
5476,0
5477,1
5478,0
5479,0
5480,7
5481,4
5482,0
5483,5
5484,5
5485,2
5486,2
5487,6
5488,0
5489,5
5490,7
5491,5
5492,7
5493,7
5494,7
5495,6
5496,5
5497,8
5498,2
5499,8
5500,1
5501,0
5502,6
5503,8
5504,8
5505,5
5506,1
5507,1
5508,9
5509,1
5510,5
5511,6
5512,8
5513,2
5514,7
5515,2
5516,8
5517,0
5518,2
5519,1
5520,4
5521,5
5522,2
5523,9
5524,7
5525,6
5526,0
5527,1
5528,0
5529,7
5530,1
5531,3
5532,3
5533,3
5534,5
5535,1
5536,6
5537,5
5538,2
5539,3
5540,8
5541,4
5542,3
5543,5
5544,1
5545,5
5546,5
5547,1
5548,9
5549,3
5550,6
5551,1
5552,7
5553,8
5554,7
5555,9
5556,5
5557,1
5558,1
5559,5
5560,3
5561,4
5562,6
5563,8
5564,5
5565,2
5566,8
5567,2
5568,2
5569,6
5570,2
5571,9
5572,0
5573,4
5574,0
5575,2
5576,9
5577,9
5578,6
5579,2
5580,7
5581,0
5582,5
5583,1
5584,5
5585,7
5586,9
5587,6
5588,5
5589,2
5590,0
5591,9
5592,2
5593,8
5594,9
5595,4
5596,8
5597,5
5598,9
5599,7
5600,0
5601,9
5602,1
5603,8
5604,5
5605,7
5606,8
5607,8
5608,5
5609,0
5610,6
5611,1
5612,8
5613,6
5614,6
5615,0
5616,6
5617,7
5618,7
5619,0
5620,5
5621,8
5622,5
5623,9
5624,5
5625,1
5626,6
5627,9
5628,2
5629,5
5630,7
5631,6
5632,1
5633,8
5634,7
5635,9
5636,8
5637,6
5638,7
5639,0
5640,2
5641,9
5642,6
5643,2
5644,5
5645,5
5646,8
5647,0
5648,9
5649,7
5650,6
5651,4
5652,9
5653,3
5654,1
5655,9
5656,7
5657,6
5658,7
5659,2
5660,0
5661,4
5662,6
5663,0
5664,8
5665,7
5666,6
5667,5
5668,9
5669,0
5670,3
5671,5
5672,8
5673,3
5674,4
5675,3
5676,6
5677,3
5678,5
5679,3
5680,7
5681,1
5682,6
5683,6
5684,1
5685,5
5686,4
5687,4
5688,3
5689,6
5690,8
5691,0
5692,5
5693,7
5694,2
5695,5
5696,8
5697,2
5698,6
5699,1
5700,5
5701,7
5702,3
5703,1
5704,6
5705,9
5706,1
5707,1
5708,0
5709,0
5710,3
5711,0
5712,8
5713,0
5714,1
5715,3
5716,6
5717,4
5718,4
5719,9
5720,1
5721,6
5722,7
5723,4
5724,1
5725,5
5726,0
5727,6
5728,7
5729,4
5730,6
5731,0
5732,8
5733,9
5734,1
5735,0
5736,7
5737,6
5738,0
5739,1
5740,5
5741,3
5742,2
5743,5
5744,9
5745,2
5746,5
5747,2
5748,5
5749,5
5750,5
5751,5
5752,6
5753,0
5754,9
5755,7
5756,1
5757,1
5758,9
5759,7
5760,8
5761,7
5762,2
5763,8
5764,2
5765,1
5766,8
5767,5
5768,2
5769,7
5770,3
5771,1
5772,4
5773,5
5774,8
5775,2
5776,8
5777,2
5778,0
5779,7
5780,6
5781,3
5782,1
5783,4
5784,4
5785,0
5786,6
5787,8
5788,4
5789,8
5790,4
5791,1
5792,3
5793,8
5794,4
5795,1
5796,7
