ID,class
2998,3
2999,1
3000,2
3001,4
3002,8
3003,2
3004,9
3005,9
3006,4
3007,9
3008,4
3009,7
3010,0
3011,0
3012,8
3013,3
3014,4
3015,7
3016,4
3017,5
3018,2
3019,6
3020,0
3021,1
3022,9
3023,4
3024,2
3025,4
3026,2
3027,7
3028,3
3029,1
3030,2
3031,2
3032,7
3033,1
3034,4
3035,3
3036,1
3037,0
3038,9
3039,7
3040,3
3041,4
3042,8
3043,6
3044,2
3045,0
3046,5
3047,8
3048,0
3049,6
3050,8
3051,5
3052,0
3053,2
3054,8
3055,0
3056,8
3057,6
3058,0
3059,5
3060,8
3061,4
3062,1
3063,8
3064,9
3065,7
3066,0
3067,6
3068,2
3069,3
3070,9
3071,0
3072,2
3073,5
3074,6
3075,8
3076,7
3077,5
3078,3
3079,0
3080,0
3081,0
3082,9
3083,0
3084,8
3085,5
3086,2
3087,4
3088,3
3089,7
3090,5
3091,7
3092,4
3093,1
3094,2
3095,3
3096,2
3097,6
3098,3
3099,3
3100,2
3101,8
3102,8
3103,4
3104,4
3105,7
3106,7
3107,6
3108,8
3109,0
3110,2
3111,7
3112,1
3113,4
3114,7
3115,2
3116,8
3117,6
3118,1
3119,2
3120,6
3121,6
3122,4
3123,4
3124,1
3125,8
3126,5
3127,3
3128,7
3129,4
3130,8
3131,6
3132,7
3133,8
3134,2
3135,6
3136,1
3137,1
3138,0
3139,8
3140,3
3141,1
3142,3
3143,7
3144,0
3145,9
3146,4
3147,5
3148,9
3149,6
3150,0
3151,5
3152,7
3153,8
3154,8
3155,0
3156,4
3157,2
3158,0
3159,0
3160,9
3161,5
3162,3
3163,1
3164,4
3165,9
3166,2
3167,1
3168,1
3169,0
3170,7
3171,6
3172,0
3173,7
3174,4
3175,7
3176,2
3177,4
3178,1
3179,5
3180,4
3181,5
3182,3
3183,4
3184,7
3185,1
3186,2
3187,7
3188,3
3189,3
3190,8
3191,7
3192,0
3193,7
3194,7
3195,8
3196,7
3197,9
3198,5
3199,7
3200,4
3201,4
3202,8
3203,9
3204,0
3205,0
3206,0
3207,9
3208,4
3209,8
3210,6
3211,6
3212,9
3213,5
3214,7
3215,1
3216,3
3217,3
3218,7
3219,8
3220,4
3221,1
3222,9
3223,5
3224,4
3225,6
3226,6
3227,1
3228,4
3229,4
3230,3
3231,7
3232,9
3233,3
3234,7
3235,8
3236,4
3237,0
3238,2
3239,0
3240,7
3241,4
3242,5
3243,7
3244,9
3245,2
3246,0
3247,4
3248,3
3249,1
3250,3
3251,4
3252,1
3253,9
3254,8
3255,7
3256,3
3257,4
3258,5
3259,4
3260,9
3261,5
3262,3
3263,4
3264,3
3265,8
3266,1
3267,1
3268,1
3269,5
3270,1
3271,6
3272,8
3273,4
3274,1
3275,8
3276,9
3277,9
3278,0
3279,3
3280,0
3281,7
3282,4
3283,8
3284,5
3285,4
3286,4
3287,0
3288,6
3289,7
3290,5
3291,1
3292,6
3293,2
3294,7
3295,2
3296,6
3297,4
3298,6
3299,0
3300,8
3301,6
3302,2
3303,8
3304,0
3305,6
3306,7
3307,5
3308,7
3309,4
3310,5
3311,9
3312,5
3313,4
3314,0
3315,8
3316,1
3317,6
3318,4
3319,4
3320,4
3321,0
3322,5
3323,4
3324,5
3325,7
3326,6
3327,4
3328,1
3329,8
3330,9
3331,8
3332,1
3333,8
3334,7
3335,1
3336,5
3337,4
3338,7
3339,1
3340,0
3341,1
3342,1
3343,6
3344,8
3345,6
3346,2
3347,9
3348,6
3349,2
3350,3
3351,8
3352,6
3353,7
3354,6
3355,1
3356,0
3357,1
3358,5
3359,7
3360,2
3361,0
3362,3
3363,6
3364,3
3365,7
3366,4
3367,1
3368,1
3369,4
3370,3
3371,1
3372,3
3373,1
3374,9
3375,3
3376,5
3377,3
3378,9
3379,6
3380,1
3381,0
3382,5
3383,7
3384,5
3385,8
3386,8
3387,8
3388,7
3389,8
3390,1
3391,4
3392,5
3393,6
3394,8
3395,1
3396,9
3397,0
3398,7
3399,9
3400,3
3401,0
3402,4
3403,7
3404,4
3405,2
3406,5
3407,8
3408,7
3409,2
3410,9
3411,5
3412,6
3413,3
3414,4
3415,0
3416,3
3417,3
3418,3
3419,4
3420,3
3421,5
3422,6
3423,5
3424,6
3425,3
3426,0
3427,4
3428,5
3429,1
3430,6
3431,0
3432,5
3433,7
3434,6
3435,6
3436,4
3437,3
3438,0
3439,7
3440,3
3441,5
3442,5
3443,5
3444,7
3445,8
3446,4
3447,8
3448,4
3449,0
3450,3
3451,1
3452,4
3453,7
3454,2
3455,9
3456,4
3457,5
3458,4
3459,8
3460,4
3461,2
3462,4
3463,4
3464,5
3465,6
3466,0
3467,8
3468,1
3469,9
3470,7
3471,6
3472,4
3473,1
3474,7
3475,2
3476,2
3477,6
3478,5
3479,9
3480,6
3481,4
3482,9
3483,6
3484,4
3485,2
3486,7
3487,7
3488,9
3489,1
3490,1
3491,4
3492,9
3493,2
3494,1
3495,4
3496,3
3497,9
3498,1
3499,9
3500,3
3501,0
3502,5
3503,3
3504,4
3505,5
3506,1
3507,1
3508,6
3509,6
3510,8
3511,9
3512,2
3513,6
3514,0
3515,7
3516,0
3517,7
3518,4
3519,6
3520,6
3521,2
3522,3
3523,0
3524,9
3525,7
3526,5
3527,8
3528,8
3529,8
3530,0
3531,5
3532,7
3533,3
3534,5
3535,7
3536,8
3537,8
3538,7
3539,2
3540,8
3541,2
3542,6
3543,6
3544,2
3545,4
3546,6
3547,3
3548,0
3549,5
3550,4
3551,8
3552,0
3553,4
3554,3
3555,1
3556,0
3557,8
3558,3
3559,0
3560,8
3561,2
3562,8
3563,2
3564,8
3565,6
3566,5
3567,4
3568,5
3569,3
3570,3
3571,6
3572,6
3573,6
3574,1
3575,4
3576,4
3577,4
3578,9
3579,2
3580,6
3581,7
3582,7
3583,2
3584,7
3585,8
3586,2
3587,9
3588,7
3589,7
3590,5
3591,1
3592,1
3593,6
3594,5
3595,1
3596,5
3597,6
3598,0
3599,0
3600,0
3601,0
3602,0
3603,6
3604,6
3605,9
3606,2
3607,0
3608,0
3609,8
3610,4
3611,2
3612,2
3613,6
3614,5
3615,0
3616,8
3617,7
3618,8
3619,8
3620,8
3621,1
3622,3
3623,4
3624,4
3625,9
3626,4
3627,1
3628,1
3629,6
3630,6
3631,5
3632,6
3633,4
3634,8
3635,6
3636,2
3637,8
3638,1
3639,3
3640,2
3641,5
3642,6
3643,8
3644,5
3645,9
3646,5
3647,7
3648,1
3649,1
3650,0
3651,2
3652,6
3653,2
3654,6
3655,5
3656,5
3657,4
3658,2
3659,1
3660,7
3661,8
3662,8
3663,0
3664,0
3665,0
3666,6
3667,0
3668,7
3669,0
3670,7
3671,2
3672,6
3673,7
3674,2
3675,2
3676,2
3677,5
3678,5
3679,5
3680,3
3681,9
3682,8
3683,1
3684,9
3685,8
3686,2
3687,8
3688,7
3689,2
3690,1
3691,5
3692,6
3693,4
3694,3
3695,6
3696,6
3697,0
3698,2
3699,3
3700,5
3701,1
3702,9
3703,3
3704,2
3705,1
3706,7
3707,6
3708,9
3709,7
3710,4
3711,6
3712,3
3713,4
3714,5
3715,6
3716,4
3717,4
3718,3
3719,7
3720,3
3721,7
3722,3
3723,0
3724,0
3725,9
3726,6
3727,9
3728,3
3729,5
3730,4
3731,6
3732,6
3733,3
3734,7
3735,0
3736,2
3737,8
3738,8
3739,5
3740,1
3741,9
3742,1
3743,9
3744,9
3745,3
3746,5
3747,1
3748,1
3749,0
3750,3
3751,1
3752,1
3753,7
3754,7
3755,9
3756,4
3757,9
3758,3
3759,6
3760,1
3761,9
3762,1
3763,1
3764,9
3765,9
3766,3
3767,2
3768,0
3769,7
3770,1
3771,0
3772,4
3773,3
3774,5
3775,8
3776,8
3777,2
3778,7
3779,4
3780,3
3781,7
3782,1
3783,7
3784,6
3785,5
3786,7
3787,7
3788,9
3789,7
3790,7
3791,1
3792,6
3793,0
3794,3
3795,8
3796,1
3797,3
3798,3
3799,7
3800,3
3801,2
3802,2
3803,0
3804,5
3805,2
3806,2
3807,4
3808,4
3809,5
3810,8
3811,0
3812,9
3813,1
3814,0
3815,0
3816,1
3817,2
3818,1
3819,3
3820,8
3821,1
3822,9
3823,4
3824,8
3825,2
3826,7
3827,0
3828,2
3829,1
3830,3
3831,1
3832,3
3833,2
3834,4
3835,0
3836,3
3837,4
3838,9
3839,8
3840,3
3841,7
3842,3
3843,2
3844,6
3845,9
3846,0
3847,2
3848,2
3849,7
3850,8
3851,5
3852,1
3853,1
3854,5
3855,1
3856,0
3857,7
3858,1
3859,6
3860,6
3861,7
3862,1
3863,9
3864,3
3865,5
3866,0
3867,0
3868,5
3869,0
3870,3
3871,6
3872,9
3873,7
3874,7
3875,7
3876,8
3877,3
3878,1
3879,8
3880,6
3881,7
3882,1
3883,2
3884,6
3885,9
3886,7
3887,0
3888,3
3889,1
3890,0
3891,5
3892,3
3893,2
3894,5
3895,5
3896,1
3897,3
3898,7
3899,5
3900,8
3901,4
3902,1
3903,4
3904,8
3905,0
3906,3
3907,5
3908,4
3909,7
3910,1
3911,4
3912,4
3913,2
3914,6
3915,3
3916,7
3917,6
3918,4
3919,7
3920,4
3921,8
3922,6
3923,6
3924,8
3925,1
3926,7
3927,0
3928,1
3929,5
3930,6
3931,8
3932,8
3933,3
3934,4
3935,8
3936,3
3937,8
3938,0
3939,0
3940,4
3941,2
3942,8
3943,1
3944,3
3945,6
3946,7
3947,2
3948,4
3949,4
3950,8
3951,5
3952,1
3953,0
3954,8
3955,6
3956,8
3957,8
3958,6
3959,7
3960,2
3961,3
3962,3
3963,6
3964,4
3965,7
3966,2
3967,7
3968,2
3969,7
3970,3
3971,1
3972,7
3973,1
3974,0
3975,9
3976,7
3977,4
3978,2
3979,7
3980,2
3981,3
3982,0
3983,0
3984,3
3985,5
3986,1
3987,0
3988,0
3989,5
3990,8
3991,1
3992,5
3993,7
3994,1
3995,1
3996,5
3997,6
3998,9
3999,6
4000,7
4001,6
4002,8
4003,0
4004,5
4005,9
4006,2
4007,4
4008,8
4009,0
4010,0
4011,5
4012,8
4013,4
4014,4
4015,2
4016,4
4017,7
4018,7
4019,2
4020,5
4021,0
4022,5
4023,0
4024,2
4025,7
4026,2
4027,4
4028,9
4029,3
4030,9
4031,9
4032,0
4033,2
4034,9
4035,4
4036,9
4037,0
4038,3
4039,7
4040,3
4041,9
4042,3
4043,6
4044,8
4045,1
4046,4
4047,5
4048,6
4049,2
4050,1
4051,4
4052,6
4053,0
4054,0
4055,9
4056,7
4057,3
4058,6
4059,5
4060,0
4061,0
4062,0
4063,4
4064,8
4065,8
4066,1
4067,9
4068,4
4069,6
4070,3
4071,6
4072,8
4073,1
4074,1
4075,4
4076,0
4077,1
4078,0
4079,1
4080,6
4081,8
4082,9
4083,1
4084,3
4085,3
4086,4
4087,5
4088,6
4089,1
4090,2
4091,9
4092,6
4093,7
4094,3
4095,6
4096,8
4097,0
4098,1
4099,9
4100,9
4101,2
4102,4
4103,1
4104,4
4105,1
4106,7
4107,2
4108,9
4109,1
4110,4
4111,8
4112,3
4113,8
4114,0
4115,0
4116,2
4117,8
4118,9
4119,8
4120,6
4121,1
4122,9
4123,8
4124,4
4125,6
4126,9
4127,7
4128,1
4129,1
4130,2
4131,9
4132,4
4133,2
4134,8
4135,2
4136,2
4137,7
4138,2
4139,3
4140,8
4141,0
4142,9
4143,8
4144,1
4145,1
4146,3
4147,2
4148,8
4149,4
4150,9
4151,7
4152,7
4153,2
4154,7
4155,2
4156,5
4157,0
4158,6
4159,1
4160,2
4161,8
4162,9
4163,8
4164,7
4165,8
4166,5
4167,3
4168,2
4169,4
4170,9
4171,2
4172,7
4173,6
4174,9
4175,5
4176,4
4177,8
4178,6
4179,8
4180,1
4181,4
4182,5
4183,9
4184,1
4185,3
4186,9
4187,7
4188,1
4189,3
4190,2
4191,9
4192,6
4193,7
4194,2
4195,2
4196,8
4197,7
4198,6
4199,1
4200,6
4201,7
4202,7
4203,8
4204,9
4205,9
4206,1
4207,4
4208,8
4209,0
4210,1
4211,2
4212,2
4213,1
4214,9
4215,3
4216,6
4217,5
4218,8
4219,1
4220,8
4221,6
4222,6
4223,0
4224,1
4225,1
4226,4
4227,1
4228,4
4229,0
4230,0
4231,6
4232,5
4233,0
4234,8
4235,8
4236,8
4237,8
4238,5
4239,7
4240,6
4241,1
4242,4
4243,5
4244,9
4245,1
4246,5
4247,9
4248,1
4249,2
4250,9
4251,9
4252,0
4253,0
4254,7
4255,6
4256,4
4257,3
4258,1
4259,1
4260,0
4261,3
4262,7
4263,7
4264,6
4265,6
4266,4
4267,0
4268,4
4269,9
4270,6
4271,9
4272,6
4273,6
4274,4
4275,0
4276,9
4277,3
4278,9
4279,8
4280,1
4281,9
4282,2
4283,5
4284,9
4285,9
4286,9
4287,2
4288,7
4289,2
4290,1
4291,5
4292,2
4293,8
4294,9
4295,1
4296,7
4297,7
4298,9
4299,5
4300,7
4301,7
4302,3
4303,6
4304,3
4305,0
4306,0
4307,5
4308,4
4309,5
4310,9
4311,3
4312,5
4313,8
4314,4
4315,9
4316,5
4317,4
4318,0
4319,0
4320,8
4321,0
4322,8
4323,6
4324,4
4325,5
4326,1
4327,3
4328,5
4329,3
4330,0
4331,2
4332,7
4333,4
4334,6
4335,4
4336,1
4337,1
4338,1
4339,9
4340,7
4341,6
4342,8
4343,1
4344,3
4345,7
4346,1
4347,2
4348,7
4349,4
4350,9
4351,1
4352,3
4353,8
4354,7
4355,5
4356,5
4357,5
4358,8
4359,3
4360,8
4361,1
4362,3
4363,0
4364,4
4365,4
4366,0
4367,1
4368,0
4369,5
4370,4
4371,7
4372,0
4373,5
4374,3
4375,0
4376,0
4377,9
4378,1
4379,0
4380,3
4381,0
4382,0
4383,7
4384,4
4385,7
4386,8
4387,0
4388,7
4389,2
4390,9
4391,5
4392,1
4393,9
4394,4
4395,3
4396,2
4397,9
4398,0
4399,9
4400,5
4401,9
4402,8
4403,0
4404,4
4405,8
4406,7
4407,8
4408,1
4409,5
4410,6
4411,8
4412,0
4413,1
4414,4
4415,1
4416,6
4417,1
4418,2
4419,1
4420,3
4421,0
4422,7
4423,5
4424,9
4425,1
4426,3
4427,1
4428,0
4429,7
4430,8
4431,1
4432,0
4433,3
4434,6
4435,2
4436,1
4437,9
4438,0
4439,5
4440,3
4441,6
4442,2
4443,3
4444,9
4445,1
4446,0
4447,5
4448,1
4449,2
4450,5
4451,4
4452,6
4453,8
4454,2
4455,8
4456,8
4457,0
4458,9
4459,1
4460,0
4461,6
4462,6
4463,5
4464,2
4465,1
4466,6
4467,4
4468,9
4469,6
4470,3
4471,9
4472,8
4473,5
4474,5
4475,9
4476,7
4477,1
4478,8
4479,9
4480,7
4481,0
4482,4
4483,1
4484,0
4485,3
4486,5
4487,2
4488,4
4489,4
4490,1
4491,7
4492,6
4493,9
4494,9
4495,5
4496,9
4497,3
4498,7
4499,6
4500,3
4501,5
4502,0
4503,0
4504,0
4505,3
4506,8
4507,4
4508,7
4509,7
4510,5
4511,0
4512,9
4513,6
4514,1
4515,3
4516,2
4517,4
4518,1
4519,3
4520,7
4521,6
4522,6
4523,4
4524,2
4525,9
4526,7
4527,1
4528,4
4529,2
4530,2
4531,2
4532,8
4533,7
4534,6
4535,7
4536,5
4537,7
4538,4
4539,3
4540,1
4541,8
4542,7
4543,7
4544,1
4545,4
4546,6
4547,1
4548,9
4549,1
4550,9
4551,9
4552,3
4553,8
4554,5
4555,4
4556,9
4557,6
4558,8
4559,4
4560,9
4561,7
4562,1
4563,6
4564,8
4565,7
4566,8
4567,8
4568,1
4569,4
4570,7
4571,9
4572,0
4573,2
4574,3
4575,0
4576,8
4577,1
4578,8
4579,0
4580,0
4581,5
4582,0
4583,3
4584,9
4585,5
4586,2
4587,8
4588,5
4589,7
4590,1
4591,4
4592,7
4593,3
4594,3
4595,3
4596,3
4597,2
4598,6
4599,3
4600,4
4601,4
4602,5
4603,7
4604,4
4605,5
4606,4
4607,9
4608,7
4609,5
4610,7
4611,0
4612,2
4613,9
4614,8
4615,0
4616,9
4617,7
4618,1
4619,6
4620,6
4621,6
4622,8
4623,9
4624,3
4625,2
4626,9
4627,0
4628,2
4629,4
4630,6
4631,9
4632,1
4633,3
4634,2
4635,9
4636,2
4637,3
4638,3
4639,0
4640,6
4641,5
4642,9
4643,6
4644,7
4645,6
4646,7
4647,0
4648,4
4649,0
4650,1
4651,2
4652,4
4653,8
4654,9
4655,0
4656,3
4657,4
4658,5
4659,4
4660,8
4661,8
4662,9
4663,5
4664,9
4665,2
4666,4
4667,3
4668,0
4669,8
4670,9
4671,2
4672,7
4673,1
4674,1
4675,7
4676,5
4677,3
4678,6
4679,2
4680,1
4681,2
4682,2
4683,7
4684,1
4685,0
4686,5
4687,7
4688,5
4689,4
4690,4
4691,1
4692,7
4693,7
4694,5
4695,5
4696,7
4697,4
4698,0
4699,4
4700,5
4701,6
4702,2
4703,1
4704,5
4705,5
4706,1
4707,4
4708,7
4709,3
4710,3
4711,0
4712,4
4713,6
4714,7
4715,1
4716,3
4717,5
4718,5
4719,2
4720,0
4721,5
4722,1
4723,5
4724,3
4725,6
4726,7
4727,6
4728,5
4729,0
4730,9
4731,2
4732,3
4733,1
4734,4
4735,1
4736,2
4737,7
4738,3
4739,0
4740,3
4741,9
4742,7
4743,8
4744,7
4745,0
4746,9
4747,8
4748,6
4749,5
4750,3
4751,1
4752,8
4753,7
4754,3
4755,8
4756,7
4757,1
4758,4
4759,0
4760,4
4761,6
4762,6
4763,4
4764,7
4765,7
4766,3
4767,8
4768,4
4769,6
4770,6
4771,1
4772,2
4773,1
4774,4
4775,4
4776,3
4777,1
4778,7
4779,7
4780,3
4781,1
4782,2
4783,0
4784,3
4785,0
4786,7
4787,9
4788,0
4789,0
4790,5
4791,3
4792,2
4793,3
4794,2
4795,7
4796,8
4797,9
4798,3
4799,6
4800,1
4801,0
4802,0
4803,7
4804,5
4805,2
4806,3
4807,0
4808,4
4809,8
4810,4
4811,4
4812,2
4813,8
4814,7
4815,5
4816,8
4817,7
4818,3
4819,4
4820,0
4821,2
4822,5
4823,9
4824,5
4825,0
4826,7
4827,2
4828,8
4829,2
4830,6
4831,1
4832,7
4833,2
4834,9
4835,9
4836,1
4837,6
4838,1
4839,5
4840,5
4841,6
4842,6
4843,6
4844,9
4845,7
4846,3
4847,0
4848,8
4849,7
4850,2
4851,0
4852,0
4853,7
4854,2
4855,2
4856,4
4857,6
4858,7
4859,8
4860,8
4861,4
4862,7
4863,0
4864,2
4865,0
4866,2
4867,2
4868,8
4869,0
4870,9
4871,7
4872,3
4873,6
4874,2
4875,8
4876,5
4877,9
4878,6
4879,4
4880,7
4881,0
4882,4
4883,8
4884,5
4885,4
4886,1
4887,9
4888,6
4889,6
4890,0
4891,2
4892,9
4893,4
4894,2
4895,4
4896,3
4897,8
4898,8
4899,3
4900,4
4901,0
4902,0
4903,7
4904,5
4905,7
4906,5
4907,9
4908,5
4909,8
4910,1
4911,2
4912,0
4913,1
4914,0
4915,2
4916,4
4917,7
4918,2
4919,6
4920,6
4921,7
4922,6
4923,3
4924,4
4925,9
4926,3
4927,1
4928,2
4929,8
4930,6
4931,4
4932,7
4933,2
4934,2
4935,9
4936,5
4937,2
4938,2
4939,4
4940,7
4941,2
4942,3
4943,0
4944,3
4945,7
4946,0
4947,3
4948,1
4949,6
4950,0
4951,7
4952,9
4953,4
4954,4
4955,3
4956,2
4957,7
4958,9
4959,5
4960,9
4961,8
4962,8
4963,1
4964,9
4965,2
4966,6
4967,7
4968,7
4969,3
4970,2
4971,0
4972,5
4973,3
4974,7
4975,1
4976,8
4977,6
4978,1
4979,5
4980,8
4981,5
4982,2
4983,8
4984,6
4985,0
4986,6
4987,5
4988,4
4989,2
4990,5
4991,0
4992,7
4993,3
4994,1
4995,1
4996,1
4997,6
4998,0
4999,0
5000,8
5001,7
5002,2
5003,4
5004,0
5005,8
5006,9
5007,9
5008,1
5009,9
5010,8
5011,9
5012,1
5013,8
5014,1
5015,2
5016,9
5017,1
5018,4
5019,6
5020,2
5021,1
5022,6
5023,7
5024,9
5025,2
5026,0
5027,6
5028,6
5029,4
5030,3
5031,7
5032,4
5033,3
5034,9
5035,8
5036,3
5037,8
5038,0
5039,8
5040,1
5041,2
5042,1
5043,5
5044,9
5045,8
5046,8
5047,7
5048,4
5049,4
5050,4
5051,9
5052,4
5053,4
5054,2
5055,0
5056,7
5057,0
5058,8
5059,5
5060,3
5061,0
5062,3
5063,0
5064,7
5065,5
5066,1
5067,9
5068,8
5069,5
5070,4
5071,4
5072,4
5073,5
5074,5
5075,4
5076,4
5077,2
5078,2
5079,9
5080,4
5081,7
5082,7
5083,9
5084,0
5085,7
5086,5
5087,7
5088,5
5089,6
5090,1
5091,0
5092,7
5093,0
5094,1
5095,6
5096,7
5097,3
5098,0
5099,1
5100,0
5101,5
5102,0
5103,8
5104,6
5105,0
5106,4
5107,6
5108,7
5109,1
5110,7
5111,2
5112,3
5113,7
5114,9
5115,4
5116,3
5117,2
5118,3
5119,2
5120,0
5121,3
5122,5
5123,9
5124,9
5125,8
5126,7
5127,7
5128,7
5129,0
5130,8
5131,2
5132,6
5133,9
5134,3
5135,8
5136,2
5137,4
5138,1
5139,7
5140,8
5141,5
5142,2
5143,1
5144,0
5145,8
5146,6
5147,4
5148,9
5149,1
5150,8
5151,1
5152,9
5153,6
5154,2
5155,7
5156,6
5157,0
5158,0
5159,6
5160,6
5161,4
5162,7
5163,5
5164,5
5165,6
5166,8
5167,0
5168,4
5169,7
5170,5
5171,6
5172,9
5173,8
5174,1
5175,6
5176,9
5177,2
5178,8
5179,3
5180,2
5181,0
5182,3
5183,5
5184,3
5185,5
5186,4
5187,4
5188,4
5189,9
5190,4
5191,3
5192,7
5193,6
5194,2
5195,4
5196,5
5197,3
5198,6
5199,5
5200,3
5201,8
5202,7
5203,8
5204,7
5205,0
5206,8
5207,3
5208,8
5209,2
5210,2
5211,9
5212,6
5213,2
5214,9
5215,9
5216,3
5217,8
5218,0
5219,3
5220,1
5221,2
5222,4
5223,5
5224,6
5225,8
5226,2
5227,8
5228,9
5229,9
5230,0
5231,4
5232,0
5233,9
5234,7
5235,2
5236,0
5237,8
5238,4
5239,1
5240,5
5241,3
5242,1
5243,8
5244,2
5245,0
5246,6
5247,4
5248,5
5249,4
5250,4
5251,4
5252,2
5253,0
5254,0
5255,3
5256,0
5257,1
5258,2
5259,6
5260,6
5261,5
5262,8
5263,7
5264,1
5265,2
5266,9
5267,8
5268,5
5269,1
5270,0
5271,4
5272,3
5273,5
5274,7
5275,5
5276,9
5277,8
5278,8
5279,8
5280,5
5281,8
5282,1
5283,9
5284,5
5285,8
5286,0
5287,7
5288,2
5289,8
5290,2
5291,9
5292,2
5293,9
5294,9
5295,7
5296,4
5297,3
5298,1
5299,6
5300,7
5301,8
5302,8
5303,5
5304,3
5305,2
5306,0
5307,5
5308,4
5309,7
5310,8
5311,7
5312,5
5313,8
5314,0
5315,5
5316,7
5317,4
5318,2
5319,2
5320,2
5321,0
5322,9
5323,6
5324,8
5325,4
5326,3
5327,5
5328,4
5329,1
5330,1
5331,8
5332,9
5333,6
5334,3
5335,1
5336,1
5337,5
5338,1
5339,1
5340,7
5341,1
5342,2
5343,9
5344,9
5345,6
5346,4
5347,7
5348,0
5349,3
5350,4
5351,8
5352,3
5353,9
5354,4
5355,6
5356,8
5357,0
5358,3
5359,1
5360,5
5361,7
5362,9
5363,3
5364,7
5365,8
5366,0
5367,2
5368,6
5369,0
5370,8
5371,1
5372,1
5373,8
5374,7
5375,7
5376,9
5377,2
5378,4
5379,4
5380,1
5381,8
5382,0
5383,2
5384,1
5385,0
5386,6
5387,3
5388,3
5389,1
5390,5
5391,0
5392,5
5393,4
5394,7
5395,5
5396,8
5397,6
5398,3
5399,4
5400,0
5401,4
5402,4
5403,6
5404,7
5405,2
5406,1
5407,1
5408,6
5409,6
5410,0
5411,9
5412,1
5413,6
5414,1
5415,6
5416,1
5417,4
5418,7
5419,3
5420,9
5421,0
5422,3
5423,0
5424,4
5425,8
5426,0
5427,8
5428,0
5429,0
5430,7
5431,3
5432,6
5433,1
5434,7
5435,2
5436,9
5437,1
5438,1
5439,2
5440,4
5441,2
5442,7
5443,1
5444,6
5445,4
5446,5
5447,5
5448,7
5449,7
5450,1
5451,7
5452,0
5453,3
5454,8
5455,3
5456,4
5457,0
5458,9
5459,4
5460,1
5461,2
5462,1
5463,3
5464,8
5465,4
5466,5
5467,1
5468,1
5469,6
5470,9
5471,1
5472,3
5473,0
5474,2
5475,1
5476,0
5477,1
5478,2
5479,0
5480,3
5481,7
5482,0
5483,5
5484,3
5485,4
5486,3
5487,6
5488,0
5489,5
5490,7
5491,3
5492,2
5493,7
5494,7
5495,6
5496,5
5497,8
5498,2
5499,8
5500,1
5501,0
5502,0
5503,8
5504,9
5505,3
5506,9
5507,2
5508,9
5509,1
5510,5
5511,6
5512,8
5513,2
5514,7
5515,4
5516,9
5517,0
5518,3
5519,1
5520,4
5521,3
5522,2
5523,8
5524,5
5525,6
5526,0
5527,1
5528,0
5529,4
5530,1
5531,3
5532,3
5533,0
5534,2
5535,1
5536,6
5537,4
5538,2
5539,3
5540,8
5541,4
5542,6
5543,5
5544,1
5545,5
5546,5
5547,1
5548,0
5549,5
5550,4
5551,2
5552,7
5553,8
5554,4
5555,9
5556,2
5557,1
5558,1
5559,5
5560,3
5561,4
5562,6
5563,0
5564,5
5565,2
5566,8
5567,2
5568,2
5569,6
5570,2
5571,7
5572,0
5573,7
5574,9
5575,2
5576,9
5577,9
5578,6
5579,2
5580,7
5581,0
5582,6
5583,8
5584,4
5585,2
5586,9
5587,6
5588,3
5589,2
5590,0
5591,0
5592,2
5593,2
5594,1
5595,4
5596,3
5597,5
5598,6
5599,2
5600,0
5601,9
5602,1
5603,8
5604,6
5605,7
5606,0
5607,8
5608,5
5609,0
5610,6
5611,1
5612,9
5613,3
5614,6
5615,1
5616,6
5617,7
5618,7
5619,0
5620,5
5621,8
5622,5
5623,9
5624,3
5625,1
5626,5
5627,9
5628,2
5629,4
5630,4
5631,6
5632,1
5633,8
5634,4
5635,9
5636,7
5637,6
5638,7
5639,0
5640,4
5641,1
5642,6
5643,2
5644,7
5645,5
5646,8
5647,0
5648,9
5649,4
5650,6
5651,4
5652,9
5653,6
5654,0
5655,9
5656,7
5657,3
5658,7
5659,6
5660,0
5661,6
5662,6
5663,0
5664,8
5665,9
5666,6
5667,5
5668,9
5669,0
5670,3
5671,3
5672,8
5673,3
5674,4
5675,4
5676,6
5677,3
5678,5
5679,5
5680,7
5681,1
5682,3
5683,6
5684,9
5685,5
5686,4
5687,4
5688,3
5689,6
5690,8
5691,0
5692,5
5693,7
5694,3
5695,5
5696,8
5697,2
5698,6
5699,9
5700,3
5701,3
5702,6
5703,1
5704,6
5705,9
5706,0
5707,9
5708,0
5709,0
5710,3
5711,3
5712,4
5713,0
5714,8
5715,3
5716,6
5717,4
5718,3
5719,0
5720,1
5721,6
5722,7
5723,0
5724,9
5725,5
5726,0
5727,6
5728,3
5729,7
5730,6
5731,0
5732,4
5733,9
5734,1
5735,0
5736,7
5737,6
5738,0
5739,1
5740,5
5741,7
5742,2
5743,5
5744,8
5745,2
5746,2
5747,2
5748,3
5749,5
5750,5
5751,3
5752,6
5753,0
5754,8
5755,7
5756,1
5757,1
5758,9
5759,5
5760,8
5761,9
5762,5
5763,9
5764,6
5765,1
5766,8
5767,3
5768,2
5769,7
5770,5
5771,9
5772,4
5773,5
5774,8
5775,2
5776,8
5777,1
5778,2
5779,7
5780,2
5781,7
5782,1
5783,4
5784,2
5785,0
5786,6
5787,8
5788,4
5789,8
5790,3
5791,0
5792,3
5793,8
5794,4
5795,1
5796,6
